food_id,food_name,brand,categories,countries,collection_location,source,calories_kcal,protein_g,carbohydrate_g,fat_g,fiber_g,sugar_g,sodium_mg,saturated_fat_g,nutriscore,nova_group,serving_size,quantity,salt_g
170518,"Pokeberry shoots, (poke), cooked, boiled, drained, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,2.3,3.1,0.4,1.5,1.6,254.0,,,,,,
170519,"Potatoes, boiled, cooked in skin, skin, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,2.86,17.2,0.1,3.3,,250.0,0.002,,,,,
170520,"Potatoes, boiled, cooked without skin, flesh, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,1.71,20.01,0.1,2.0,0.89,241.0,0.002,,,,,
170521,"Potatoes, microwaved, cooked, in skin, flesh and skin, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,2.44,24.24,0.1,2.3,,244.0,0.002,,,,,
170522,"Potatoes, microwaved, cooked in skin, flesh, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,2.1,23.28,0.1,1.6,,243.0,0.002,,,,,
170523,"Potatoes, french fried, all types, salt not added in processing, frozen, as purchased",,,,USDA reference,USDA FoodData Central SR Legacy,,2.24,24.81,4.66,1.9,0.2,23.0,2.96,,,,,
170524,"Potatoes, au gratin, home-prepared from recipe using margarine",,,,USDA reference,USDA FoodData Central SR Legacy,,5.06,11.27,7.59,1.8,,433.0,2.587,,,,,
170525,"Potatoes, scalloped, home-prepared with margarine",,,,USDA reference,USDA FoodData Central SR Legacy,,2.87,10.78,3.68,1.9,,335.0,1.352,,,,,
170526,"Pumpkin, cooked, boiled, drained, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,0.72,4.31,0.07,1.1,2.08,237.0,0.009,,,,,
170527,"Pumpkin, canned, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,1.1,8.09,0.28,2.9,3.3,241.0,0.037,,,,,
170528,"Rutabagas, cooked, boiled, drained, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,0.93,6.84,0.18,1.8,3.95,254.0,0.027,,,,,
170529,"Salsify, cooked, boiled, drained, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,2.73,15.36,0.17,3.1,2.9,252.0,,,,,,
170530,"Soybeans, green, cooked, boiled, drained, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,12.35,11.05,6.4,4.2,,250.0,1.209,,,,,
170531,"Spinach, cooked, boiled, drained, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,2.97,3.75,0.26,2.4,0.43,306.0,0.006,,,,,
170532,"Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,1.28,5.54,0.2,1.4,2.33,242.0,0.015,,,,,
170533,"Squash, summer, scallop, cooked, boiled, drained, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,1.03,3.3,0.17,1.9,1.5,237.0,0.013,,,,,
170534,"Squash, summer, zucchini, includes skin, cooked, boiled, drained, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,1.14,2.69,0.36,1.0,1.71,239.0,0.029,,,,,
170535,"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,1.15,2.97,0.13,1.3,1.69,238.0,0.01,,,,,
170536,"Squash, winter, butternut, frozen, cooked, boiled, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,1.23,10.04,0.07,,,238.0,0.005,,,,,
170537,"Squash, winter, hubbard, baked, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,2.48,10.81,0.62,4.9,4.9,244.0,0.046,,,,,
170538,"Squash, winter, hubbard, cooked, boiled, mashed, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,1.48,6.46,0.37,2.9,2.93,241.0,0.028,,,,,
170539,"Squash, winter, spaghetti, cooked, boiled, drained, or baked, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,0.66,6.46,0.26,1.4,2.53,254.0,0.022,,,,,
170540,"Succotash, (corn and limas), cooked, boiled, drained, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,5.07,24.37,0.8,,,253.0,0.155,,,,,
170541,"Sweet potato, cooked, boiled, without skin, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,1.37,17.72,0.14,2.5,5.74,263.0,0.0,,,,,
170542,"Sweet potato, frozen, cooked, baked, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,1.71,23.4,0.12,1.8,,244.0,0.005,,,,,
170543,"Taro, cooked, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,0.52,34.6,0.11,5.1,0.49,251.0,0.009,,,,,
170544,"Taro, leaves, cooked, steamed, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,2.72,3.89,0.41,2.0,,238.0,0.033,,,,,
170545,"Tomato juice, canned, without salt added",,,,USDA reference,USDA FoodData Central SR Legacy,,0.85,3.53,0.29,0.4,2.58,10.0,0.005,,,,,
170546,"Tomato products, canned, puree, with salt added",,,,USDA reference,USDA FoodData Central SR Legacy,,1.65,8.98,0.21,1.9,4.83,202.0,0.031,,,,,
170547,"Turnips, cooked, boiled, drained, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,0.71,5.06,0.08,2.0,2.99,286.0,0.005,,,,,
170548,"Turnips, frozen, cooked, boiled, drained, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,1.53,3.73,0.24,2.0,1.73,272.0,0.015,,,,,
170549,"Waxgourd, (chinese preserving melon), cooked, boiled, drained, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,0.4,2.45,0.2,1.0,1.18,343.0,0.037,,,,,
170550,"Winged bean, immature seeds, cooked, boiled, drained, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,5.31,3.21,0.66,,,240.0,0.237,,,,,
170551,"Yam, cooked, boiled, drained, or baked, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,1.49,26.99,0.14,3.9,0.49,244.0,0.005,,,,,
170552,"Seeds, breadnut tree seeds, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,5.97,46.28,0.99,,,31.0,0.126,,,,,
170553,"Seeds, breadnut tree seeds, dried",,,,USDA reference,USDA FoodData Central SR Legacy,,8.62,79.39,1.68,14.9,,53.0,0.214,,,,,
170554,"Seeds, chia seeds, dried",,,,USDA reference,USDA FoodData Central SR Legacy,,16.54,42.12,30.74,34.4,,16.0,2.309,,,,,
170555,"Seeds, cottonseed flour, partially defatted (glandless)",,,,USDA reference,USDA FoodData Central SR Legacy,,40.96,40.54,6.2,3.0,,35.0,1.133,,,,,
170556,"Seeds, pumpkin and squash seed kernels, dried",,,,USDA reference,USDA FoodData Central SR Legacy,,30.23,10.71,49.05,6.0,1.4,7.0,16.242,,,,,
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",,,,USDA reference,USDA FoodData Central SR Legacy,,29.84,14.71,49.05,6.5,1.29,18.0,15.734,,,,,
170558,"Seeds, safflower seed kernels, dried",,,,USDA reference,USDA FoodData Central SR Legacy,,16.18,34.29,38.45,,,3.0,4.848,,,,,
170559,"Seeds, safflower seed meal, partially defatted",,,,USDA reference,USDA FoodData Central SR Legacy,,35.62,48.73,2.39,,,3.0,0.272,,,,,
170560,"Seeds, sesame flour, low-fat",,,,USDA reference,USDA FoodData Central SR Legacy,,50.14,35.51,1.75,,,39.0,0.543,,,,,
170561,"Seeds, sesame meal, partially defatted",,,,USDA reference,USDA FoodData Central SR Legacy,,16.96,26.04,48.0,,,39.0,18.127,,,,,
170562,"Seeds, sunflower seed kernels, dried",,,,USDA reference,USDA FoodData Central SR Legacy,,20.78,20.0,51.46,8.6,2.62,9.0,18.528,,,,,
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",,,,USDA reference,USDA FoodData Central SR Legacy,,19.33,24.07,49.8,11.1,2.73,3.0,9.505,,,,,
170564,"Seeds, sunflower seed kernels, oil roasted, without salt",,,,USDA reference,USDA FoodData Central SR Legacy,,20.06,22.89,51.3,10.6,3.11,3.0,8.063,,,,,
170565,"Nuts, acorns, dried",,,,USDA reference,USDA FoodData Central SR Legacy,,8.1,53.66,31.41,,,0.0,19.896,,,,,
170566,"Nuts, acorn flour, full fat",,,,USDA reference,USDA FoodData Central SR Legacy,,7.49,54.65,30.17,,,0.0,19.11,,,,,
170567,"Nuts, almonds",,,,USDA reference,USDA FoodData Central SR Legacy,,21.15,21.55,49.93,12.5,4.35,1.0,31.551,,,,,
170568,"Nuts, almonds, blanched",,,,USDA reference,USDA FoodData Central SR Legacy,,21.4,18.67,52.52,9.9,4.63,19.0,33.415,,,,,
170569,"Nuts, brazilnuts, dried, unblanched",,,,USDA reference,USDA FoodData Central SR Legacy,,14.32,11.74,67.1,7.5,2.33,3.0,23.879,,,,,
170570,"Nuts, butternuts, dried",,,,USDA reference,USDA FoodData Central SR Legacy,,24.9,12.05,56.98,4.7,,1.0,10.425,,,,,
170571,"Nuts, cashew nuts, dry roasted, without salt added",,,,USDA reference,USDA FoodData Central SR Legacy,,15.31,32.69,46.35,3.0,5.01,16.0,27.317,,,,,
170572,"Nuts, cashew nuts, oil roasted, without salt added",,,,USDA reference,USDA FoodData Central SR Legacy,,16.84,29.87,47.77,3.3,5.01,13.0,25.923,,,,,
170573,"Nuts, chestnuts, chinese, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,4.48,52.36,1.19,,,4.0,0.62,,,,,
170574,"Nuts, chestnuts, european, raw, unpeeled",,,,USDA reference,USDA FoodData Central SR Legacy,,2.42,45.54,2.26,8.1,,3.0,0.78,,,,,
170575,"Nuts, chestnuts, european, raw, peeled",,,,USDA reference,USDA FoodData Central SR Legacy,,1.63,44.17,1.25,,,2.0,0.43,,,,,
170576,"Nuts, chestnuts, european, dried, unpeeled",,,,USDA reference,USDA FoodData Central SR Legacy,,6.39,77.31,4.45,11.7,,37.0,1.535,,,,,
170577,"Nuts, coconut meat, dried (desiccated), sweetened, flaked, packaged",,,,USDA reference,USDA FoodData Central SR Legacy,,3.13,51.85,27.99,9.9,36.75,285.0,1.377,,,,,
170578,"Nuts, coconut meat, dried (desiccated), sweetened, flaked, canned",,,,USDA reference,USDA FoodData Central SR Legacy,,3.35,40.91,31.69,4.5,,20.0,1.348,,,,,
170579,"Nuts, coconut meat, dried (desiccated), toasted",,,,USDA reference,USDA FoodData Central SR Legacy,,5.3,44.4,47.0,,,37.0,1.999,,,,,
170580,"Nuts, coconut cream, raw (liquid expressed from grated meat)",,,,USDA reference,USDA FoodData Central SR Legacy,,3.63,6.65,34.68,2.2,,4.0,1.475,,,,,
170581,"Nuts, hazelnuts or filberts",,,,USDA reference,USDA FoodData Central SR Legacy,,14.95,16.7,60.75,9.7,4.34,0.0,45.652,,,,,
170582,"Nuts, hazelnuts or filberts, blanched",,,,USDA reference,USDA FoodData Central SR Legacy,,13.7,17.0,61.15,11.0,3.49,0.0,48.192,,,,,
170583,"Nuts, hazelnuts or filberts, dry roasted, without salt added",,,,USDA reference,USDA FoodData Central SR Legacy,,15.03,17.6,62.4,9.4,4.89,0.0,46.608,,,,,
170584,"Nuts, ginkgo nuts, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,4.32,37.6,1.68,,,7.0,0.619,,,,,
170585,"Nuts, mixed nuts, dry roasted, with peanuts, without salt added",,,,USDA reference,USDA FoodData Central SR Legacy,,19.5,22.42,53.5,6.4,5.0,4.0,34.532,,,,,
170586,"Nuts, mixed nuts, dry roasted, with peanuts, salt added, PLANTERS pistachio blend",,,,USDA reference,USDA FoodData Central SR Legacy,,23.28,23.07,47.52,8.1,4.45,232.0,27.618,,,,,
170587,"Nuts, mixed nuts, oil roasted, with peanuts, without salt added",,,,USDA reference,USDA FoodData Central SR Legacy,,20.04,21.05,53.95,7.0,4.15,5.0,28.488,,,,,
170588,"Nuts, mixed nuts, oil roasted, without peanuts, without salt added",,,,USDA reference,USDA FoodData Central SR Legacy,,15.52,22.27,56.17,5.5,,11.0,33.137,,,,,
170589,"Nuts, pecans, oil roasted, without salt added",,,,USDA reference,USDA FoodData Central SR Legacy,,9.2,13.01,75.23,9.5,3.97,1.0,40.97,,,,,
170590,"Nuts, pilinuts, dried",,,,USDA reference,USDA FoodData Central SR Legacy,,10.8,3.98,79.55,,,3.0,37.229,,,,,
170591,"Nuts, pine nuts, dried",,,,USDA reference,USDA FoodData Central SR Legacy,,13.69,13.08,68.37,3.7,3.59,2.0,18.764,,,,,
170592,"Nuts, pine nuts, pinyon, dried",,,,USDA reference,USDA FoodData Central SR Legacy,,11.57,19.3,60.98,10.7,,72.0,22.942,,,,,
170593,"Nuts, walnuts, glazed",,,,USDA reference,USDA FoodData Central SR Legacy,,8.28,47.59,35.71,3.6,32.14,446.0,5.357,,,,,
170594,"Nuts, walnuts, dry roasted, with salt added",,,,USDA reference,USDA FoodData Central SR Legacy,,14.29,17.86,60.71,7.1,3.57,643.0,8.371,,,,,
170595,"Seeds, breadfruit seeds, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,6.2,40.1,2.7,6.0,,28.0,0.344,,,,,
170596,"Seeds, cottonseed kernels, roasted (glandless)",,,,USDA reference,USDA FoodData Central SR Legacy,,32.59,21.9,36.29,5.5,,25.0,6.919,,,,,
170597,"Beef, variety meats and by-products, spleen, cooked, braised",,,,USDA reference,USDA FoodData Central SR Legacy,,25.1,0.0,4.2,0.0,,57.0,1.12,,,,,
170598,"Beef, variety meats and by-products, tongue, cooked, simmered",,,,USDA reference,USDA FoodData Central SR Legacy,,19.29,0.0,22.3,0.0,0.0,65.0,10.102,,,,,
170599,"Beef, variety meats and by-products, tripe, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,12.07,0.0,3.69,0.0,0.0,97.0,1.533,,,,,
170600,"Beef, sandwich steaks, flaked, chopped, formed and thinly sliced, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,16.5,0.0,27.0,0.0,0.0,68.0,11.038,,,,,
170601,"Beef, brisket, flat half, separable lean only, trimmed to 0"" fat, choice, cooked, braised",,,,USDA reference,USDA FoodData Central SR Legacy,,32.62,0.0,8.07,0.0,0.0,52.0,3.436,,,,,
170602,"Beef, cured, corned beef, canned",,,,USDA reference,USDA FoodData Central SR Legacy,,27.1,0.0,14.93,0.0,0.0,897.0,5.96,,,,,
170603,"Beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,21.03,0.19,5.41,0.0,0.0,81.0,5.868,,,,,
170604,"Beef, cured, dried",,,,USDA reference,USDA FoodData Central SR Legacy,,31.1,2.76,1.94,0.0,2.7,2790.0,0.84,,,,,
170605,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",,,,USDA reference,USDA FoodData Central SR Legacy,,26.5,0.14,12.64,0.0,0.0,73.0,6.384,,,,,
170606,"Sausage, beef, cured, cooked, smoked",,,,USDA reference,USDA FoodData Central SR Legacy,,14.11,2.42,26.91,0.0,,1131.0,12.97,,,,,
170607,"Beef, chopped, cured, smoked",,,,USDA reference,USDA FoodData Central SR Legacy,,20.19,1.86,4.42,0.0,,1258.0,1.83,,,,,
170608,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, choice, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,19.23,0.67,10.96,0.0,0.0,76.0,5.45,,,,,
170609,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, all grades, cooked",,,,USDA reference,USDA FoodData Central SR Legacy,,28.4,0.0,12.42,0.0,0.0,62.0,5.573,,,,,
170610,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, select, cooked",,,,USDA reference,USDA FoodData Central SR Legacy,,29.88,0.0,7.12,0.0,0.0,64.0,3.186,,,,,
170611,"Beef, brisket, whole, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",,,,USDA reference,USDA FoodData Central SR Legacy,,26.79,0.0,19.52,0.0,0.0,65.0,8.68,,,,,
170612,"Beef, brisket, whole, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",,,,USDA reference,USDA FoodData Central SR Legacy,,29.75,0.0,10.08,0.0,0.0,70.0,4.65,,,,,
170613,"Beef, brisket, flat half, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",,,,USDA reference,USDA FoodData Central SR Legacy,,32.9,0.0,8.01,0.0,0.0,54.0,3.444,,,,,
170614,"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",,,,USDA reference,USDA FoodData Central SR Legacy,,29.23,0.0,17.56,0.0,0.0,48.0,7.551,,,,,
170615,"Beef, chuck, arm pot roast, separable lean only, trimmed to 0"" fat, choice, cooked, braised",,,,USDA reference,USDA FoodData Central SR Legacy,,33.36,0.0,7.67,0.0,0.0,54.0,3.267,,,,,
170616,"Beef, chuck, arm pot roast, separable lean only, trimmed to 0"" fat, select, cooked, braised",,,,USDA reference,USDA FoodData Central SR Legacy,,33.37,0.0,5.8,0.0,0.0,55.0,2.469,,,,,
170617,"Beef, chuck, blade roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",,,,USDA reference,USDA FoodData Central SR Legacy,,27.18,0.0,24.14,0.0,0.0,65.0,10.43,,,,,
170618,"Beef, chuck, under blade pot roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",,,,USDA reference,USDA FoodData Central SR Legacy,,26.39,0.0,21.48,0.0,0.0,61.0,9.954,,,,,
170619,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,22.8,0.0,30.49,0.0,,64.0,13.04,,,,,
170620,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,23.48,0.0,25.54,0.0,,65.0,10.93,,,,,
170621,"Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,27.53,0.0,13.4,0.0,0.0,73.0,5.6,,,,,
170622,"Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0"" fat, choice, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,27.53,0.0,15.0,0.0,,73.0,6.27,,,,,
170623,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",,,,USDA reference,USDA FoodData Central SR Legacy,,29.41,0.0,7.53,0.0,0.0,61.0,3.005,,,,,
170624,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, choice, cooked, broiled",,,,USDA reference,USDA FoodData Central SR Legacy,,28.04,0.0,11.7,0.0,,69.0,4.94,,,,,
170625,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, select, cooked, broiled",,,,USDA reference,USDA FoodData Central SR Legacy,,28.04,0.0,8.7,0.0,,69.0,3.67,,,,,
170626,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",,,,USDA reference,USDA FoodData Central SR Legacy,,33.56,0.0,8.86,0.0,0.0,44.0,3.751,,,,,
170627,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,28.08,0.0,6.06,0.0,0.0,37.0,2.567,,,,,
170628,"Beef, round, bottom round, steak, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",,,,USDA reference,USDA FoodData Central SR Legacy,,34.0,0.0,7.67,0.0,0.0,44.0,3.231,,,,,
170629,"Beef, round, bottom round, roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,27.76,0.0,6.48,0.0,0.0,36.0,2.73,,,,,
170630,"Beef, round, bottom round, steak, separable lean only, trimmed to 0"" fat, choice, cooked, braised",,,,USDA reference,USDA FoodData Central SR Legacy,,33.08,0.0,9.03,0.0,0.0,43.0,3.807,,,,,
170631,"Beef, round, bottom round, roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,27.23,0.0,7.63,0.0,0.0,36.0,3.214,,,,,
170632,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,29.45,0.0,3.97,0.0,0.0,63.0,1.751,,,,,
170633,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,29.85,0.0,3.9,0.0,0.0,67.0,1.602,,,,,
170634,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,29.94,0.0,4.26,0.0,0.0,66.0,1.713,,,,,
170635,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,29.52,0.0,3.43,0.0,0.0,63.0,1.438,,,,,
170636,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,27.68,0.0,6.42,0.0,0.0,36.0,2.626,,,,,
170637,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,27.37,0.0,4.38,0.0,0.0,36.0,1.794,,,,,
170638,"Beef, round, top round, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",,,,USDA reference,USDA FoodData Central SR Legacy,,35.62,0.0,6.31,0.0,0.0,45.0,2.51,,,,,
170639,"Beef, round, top round, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",,,,USDA reference,USDA FoodData Central SR Legacy,,35.62,0.0,7.09,0.0,0.0,45.0,2.82,,,,,
170640,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",,,,USDA reference,USDA FoodData Central SR Legacy,,30.93,0.0,7.7,0.0,0.0,54.0,3.327,,,,,
170641,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",,,,USDA reference,USDA FoodData Central SR Legacy,,30.7,0.0,8.32,0.0,0.0,59.0,3.728,,,,,
170642,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",,,,USDA reference,USDA FoodData Central SR Legacy,,30.45,0.0,9.03,0.0,0.0,71.0,4.114,,,,,
170643,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",,,,USDA reference,USDA FoodData Central SR Legacy,,31.09,0.0,7.25,0.0,0.0,55.0,3.15,,,,,
170644,"Puddings, vanilla, dry mix, regular, with added oil",,,,USDA reference,USDA FoodData Central SR Legacy,,0.3,92.4,1.1,0.0,,754.0,0.32,,,,,
170645,"Jams and preserves, apricot",,,,USDA reference,USDA FoodData Central SR Legacy,,0.7,64.4,0.2,0.3,43.4,40.0,0.0,,,,,
